title;rating
Celso de Mello homologa delação premiada fechada por Marcos Valério com PF e Polícia Civil;verdadeiro
Gilmar Mendes lança livros sobre Constituição e atuação no STF;verdadeiro
Com plenário vazio, Câmara cancela sessão prevista para esta segunda-feira;verdadeiro
Barroso prorroga pela quinta vez inquérito que investiga Temer;verdadeiro
Fachin manda abrir novo inquérito para investigar Jader Barbalho e Edison Lobão;verdadeiro
Senador Acir Gurgacz se entrega no Paraná para começar a cumprir pena de prisão;verdadeiro
PF vê indício de crime por parte de Temer e mais 10 e pede bloqueio de bens, Barroso pede parecer da PGR;verdadeiro
Senado rejeita texto que viabilizava venda de distribuidoras da Eletrobras;verdadeiro
Senado aprova MP que permite renegociação de dívidas rurais de agricultores familiares;verdadeiro
Ministro do STF nega liberdade a mulher conhecida como 'Viúva da Mega-Sena';verdadeiro
CCJ da Câmara aprova projeto que define prazo para ministros do STF julgarem ações;verdadeiro
Defesa pede ao STF para anular indiciamento de Temer pela Polícia Federal;verdadeiro
Preso, Acir Gurgacz pede ao Supremo para trabalhar como senador durante o dia;verdadeiro
PF investiga três pessoas por mensagens com teor de ameaça à ministra Rosa Weber;verdadeiro
Força Nacional fará segurança de fiscais, anuncia ministério do Meio Ambiente após ataques;verdadeiro
Bolsonaro diz que convidará Sérgio Moro para ministro da Justiça ou o indicará para o STF;verdadeiro
Comissão do Congresso aprova MP que altera marco legal do saneamento básico;verdadeiro
Após indiciamento de Temer ser mantido por Barroso, defesa recorre ao plenário do STF;verdadeiro
Fusão de Agricultura e Meio Ambiente ainda não está decidida, diz assessoria de Bolsonaro;verdadeiro
Geddel e Lúcio Vieira Lima ficam calados em depoimento no STF;verdadeiro
STF confirma por unanimidade decisão que suspendeu ações policiais dentro de universidades;verdadeiro
Jair Bolsonaro visita Zona Norte do Rio de Janeiro;verdadeiro
Crianças de zero a 18 anos não devem ser encarceradas', diz presidente de comissão da OEA;verdadeiro
Bolsonaro é esperado nesta terça no Congresso para sessão pelos 30 anos da Constituição ;verdadeiro
PSB diz que fará 'resistência sem tréguas' a Bolsonaro, mas não 'oposição sistemática';verdadeiro
Lewandowski devolve para Justiça do RJ inquérito que investiga Romário por lesão corporal;verdadeiro
Temer dá posse ao novo defensor público-geral federal, Gabriel Faria Oliveira;verdadeiro
Gilmar Mendes diz que reajuste a ministros do STF é necessário e espera que Senado aprove;verdadeiro
Não é o momento', diz Bolsonaro sobre reajuste a ministros do STF;verdadeiro
General Heleno diz que vai assumir Gabinete de Segurança Institucional de Bolsonaro;verdadeiro
Senado aprova urgência para projeto que autoriza Petrobras a transferir direitos de exploração;verdadeiro
Comissão especial da Câmara adia para terça-feira análise do projeto Escola Sem Partido;verdadeiro
Jair Bolsonaro será diplomado em 10 de dezembro, informa TSE;verdadeiro
Ciro Gomes e Marina Silva se encontram em Brasília para discutir oposição a Bolsonaro;verdadeiro
Senado aprova aumento de salário, e ministros do STF vão passar a ganhar R$ 39,2 mil;verdadeiro
Bolsonaro cancela audiências agendadas para terça-feira com Maia e Eunício no Congresso;verdadeiro
Bolsonaro defende reforma da Previdência e diz que não pretende aumentar alíquota;verdadeiro
Jair Bolsonaro entrega prestação de contas de campanha ao TSE;verdadeiro
Conselho do MP vai apurar conversa de Rocha Loures com braço direito de Raquel Dodge;verdadeiro
Rocha Loures diz à Justiça que nunca abriu mala com R$ 500 mil entregue pela JBS;verdadeiro
Corregedoria do CNJ decide apurar indicação de Moro como ministro;verdadeiro
Moro diz que ministro do novo governo que vier a sofrer denúncia 'consistente' de corrupção deve ser afastado;verdadeiro
STJ manda soltar ex-secretário do Ministério da Agricultura preso pela Operação Capitu;verdadeiro
Bolsonaro vai a praia, saca dinheiro e faz churrasco em casa, no Rio;verdadeiro
CNJ ouve em 6 de dezembro Moro e 3 desembargadores sobre guerra de decisões em relação a Lula;verdadeiro
Câmara aprova projeto de lei que altera organização da Justiça Militar;verdadeiro
Projeto Escola Sem Partido provoca bate-boca entre deputados e manifestantes;verdadeiro
Bolsonaro anuncia general Fernando Azevedo e Silva para ministro da Defesa;verdadeiro
Bolsonaro chega a Brasília para nova rodada de encontros com autoridades;verdadeiro
Quando eu assumir em janeiro, você vai ter a resposta', diz Bolsonaro sobre mudança da embaixada em Israel ;verdadeiro
Bolsonaro: 'Cubano que quiser pedir asilo aqui, vai ter' ;verdadeiro
Bolsonaro anuncia diplomata Ernesto Araújo como ministro das Relações Exteriores;verdadeiro
Raquel Dodge diz que não tem prazo para decidir se denuncia ou não Temer no caso dos portos;verdadeiro
Geddel, Cunha, Henrique Alves e mais 15 viram réus na Operação Cui Bono;verdadeiro
Gilmar Mendes suspende até fevereiro de 2020 pagamento de perdas do Plano Collor 2;verdadeiro
Goldfajn diz que fica no BC até que nome de Roberto Campos Neto seja apreciado pelo Senado;verdadeiro
Mansueto Almeida permanecerá no Tesouro Nacional em 2019;verdadeiro
Roberto Campos Neto é indicado para comandar o BC no governo Bolsonaro;verdadeiro
Temer vai à Guatemala para cúpula Iberoamericana;verdadeiro
Toffoli e Fux dizem a Temer manter proposta de por fim a auxílio para compensar reajuste;verdadeiro
Defensoria Pública pede à Justiça para determinar à União que mantenha regras do Mais Médicos;verdadeiro
PGR pede a Gilmar Mendes para prorrogar inquérito que investiga Aécio Neves;verdadeiro
Transição de governo tem sido 'civilizada' e 'suave', diz Temer;verdadeiro
É 'desumano' dar aos mais pobres atendimento sem 'garantia', diz Bolsonaro sobre cubanos;verdadeiro
Com saída de cubanos, cerca de 600 cidades podem ficar sem médico, diz entidade;verdadeiro
Conselho de Segurança dos EUA elogia Bolsonaro por posição contrária a Cuba, eleito agradece;verdadeiro
Governo repassa R$ 35 milhões ao CNJ para sistema eletrônico de execução penal;verdadeiro
Futuro chanceler de Bolsonaro diz que fará 'exame minucioso' da política externa do PT 'em busca de possíveis falcatruas' ;verdadeiro
Governo publica edital com vagas para o Mais Médicos ;verdadeiro
Marun: para preencher vagas de médicos cubanos é preciso mudar 'filosofia' da medicina brasileira ;verdadeiro
PGR pede ao Supremo Tribunal Federal aumento de multa imposta a Maluf ;verdadeiro
Senado aprova MP que destina recursos de loterias para segurança, cultura e esporte;verdadeiro
TCU proíbe ex-presidente da Petrobras de ocupar cargos públicos por oito anos;verdadeiro
Senado altera trechos de projeto que aumenta multa para quem desiste de imóvel na planta;verdadeiro
CCJ da Câmara aprova projeto que proíbe pessoas ligadas a partidos de gerir fundos de pensão;verdadeiro
Bolsonaro anuncia Ricardo Vélez Rodríguez como ministro da Educação;verdadeiro
Maioria do STF vota contra expulsar estrangeiro que tenha filho nascido no Brasil;verdadeiro
Procurador apresenta propostas a Bolsonaro, mas diz que não houve convite para o MEC;verdadeiro
Ministério da Saúde prorroga para 7 de dezembro prazo de inscrição no programa Mais Médicos;verdadeiro
Bolsonaro parabeniza Palmeiras pelo título brasileiro: 'Mais que merecido';verdadeiro
Senado gastará R$ 3,6 milhões para pagar mudança dos eleitos e dos que não se reelegeram;verdadeiro
Área técnica do TSE recomenda aprovação com ressalvas das contas de campanha de Bolsonaro;verdadeiro
PGR pede ao Supremo para destinar ao MEC R$ 90 milhões recuperados com delações ;verdadeiro
Receita aponta 'possível afronta' de Delcídio a acordo de delação e vê suspeita em festa de R$ 600 mil;verdadeiro
Bolsonaro desembarca em Brasília para novas reuniões no gabinete de transição;verdadeiro
Bolsonaro volta a Brasília nesta terça-feira para reuniões com autoridades e equipe de transição;verdadeiro
Parado há quase 6 meses, caso de Lúcio Vieira Lima no Conselho de Ética pode ser arquivado;verdadeiro
22 presos da Lava Jato podem ser beneficiados se Temer reeditar decreto de indulto, veja lista;verdadeiro
Câmara decide não votar e envia ao Senado projeto que permite indicação política em estatais;verdadeiro
Bolsonaro afirma que número de ministérios pode chegar a 20;verdadeiro
CNJ decidirá em 11 de dezembro se Moro pode ser alvo de processo mesmo após deixar magistratura;verdadeiro
Bolsonaro recebe em casa assessor de Segurança Nacional dos EUA;verdadeiro
Fachin marca para 18 de dezembro os depoimentos de quatro delatores da J&F;verdadeiro
STJ deixa processo sobre supostas irregularidades no Postalis com a Justiça Federal do DF;verdadeiro
Sediar COP 25 seria importante, mas decisão de Bolsonaro deve ser respeitada, diz futuro ministro;verdadeiro
Câmara aprova urgência de projeto que define repasses do Fundo Social do pré-sal;verdadeiro
Veja o que pensam os deputados federais eleitos e o futuro governo Bolsonaro sobre 18 temas;verdadeiro
Defesa de Lula faz 'ilações frágeis' contra Moro ao pedir liberdade do ex-presidente, diz Raquel Dodge;verdadeiro
Temer desembarca em Buenos Aires para participar de última reunião do G20 como presidente;verdadeiro
Defesa de Lula pede que Palocci e Jobim não sejam ouvidos em processo sobre caças;verdadeiro
PF abre inquérito para investigar elo de Paulo Guedes com suspeitas em fundos de pensão;verdadeiro
A parte do Congresso é minha', diz Onyx sobre articulação política do governo Bolsonaro;verdadeiro
Estou constitucionalmente correto', diz Temer sobre decreto de indulto editado em 2017;verdadeiro
PGR monitorou entrega de propina da Fetranspor a Pezão;verdadeiro
Pedido de prisão de Pezão cita bilhetes e conversa telefônica;verdadeiro
Ministério Público entra com ação de improbidade contra Jaques Wagner por nomeação nos EUA;verdadeiro
Ministério Público denuncia 14 pessoas na Operação Zelotes;verdadeiro
Bolsonaro receberá MDB, PRB, PR e PSDB para começar negociações com partidos;verdadeiro
PT aprova texto sobre rumos do partido e enaltece Haddad como nova liderança;verdadeiro
Bolsonaro volta a Brasília nesta terça-feira e abre rodada de conversas com partidos;verdadeiro
Segunda Turma do STF decide nesta terça-feira se concede liberdade a Lula;verdadeiro
Raquel Dodge diz ao STF ter encontrado indícios de que Temer praticou corrupção passiva;verdadeiro
Onyx reafirma divisão da pasta do Trabalho no governo Bolsonaro, ministério critica a mudança;verdadeiro
CNJ vai regulamentar concessão de auxílio-moradia a juízes em casos específicos;verdadeiro
TSE aprova contas da campanha de Bolsonaro com ressalvas;verdadeiro
Câmara aprova projeto que obriga agressor a ressarcir SUS por tratar vítima de violência doméstica;verdadeiro
Maioria do TSE vota por arquivar pedido do PT para cassar Bolsonaro, decisão é adiada;verdadeiro
Toffoli pede a PF e PGR apuração do caso de advogado que abordou Lewandowski em voo;verdadeiro
Bolsonaro diz que não é 'adequado no momento' oferecer ministério para Magno Malta;verdadeiro
Câmara aprova urgência para projeto que anistia dívidas previdenciárias rurais;verdadeiro
STF autoriza depoimento de Juca Bala sobre suposta entrega de dinheiro a pedido de Aécio;verdadeiro
PGR requer ao Supremo que pedido de liberdade de Pezão seja analisado por Celso de Mello;verdadeiro
Temer afirma que tentaram 'desgraçar' a vida dele e diz não se preocupar com investigações;verdadeiro
Tribunal de Contas decide apurar contrato de R$ 222,9 milhões do Ministério da Saúde;verdadeiro
Roraima: Temer reúne conselhos da República e de Defesa para formalizar intervenção;verdadeiro
Bolsonaro diz a site que depósito de ex-assessor do filho na conta de Michele foi para pagar dívida;verdadeiro
Audiência entre Roraima e União sobre venezuelanos termina sem acordo;verdadeiro
Bolsonaro defende sistema eleitoral que possa ser auditado;verdadeiro
Eduardo Bolsonaro diz que ainda não fez as pazes com Joice Hasselmann, mas que 'discussões internas são saudáveis';verdadeiro
Conselhos aprovam intervenção em Roraima, e Temer assina decreto na 2ª feira, diz Etchgoyen;verdadeiro
Na reta final do ano legislativo, Congresso corre para tentar aprovar Orçamento de 2019;verdadeiro
Bolsonaro recebe nesta segunda diploma do TSE que confirma resultado da eleição;verdadeiro
Abin aponta risco de 'reedição de massacres' em relatório que motivou intervenção em Roraima;verdadeiro
Ministro do Supremo Tribunal Federal nega liberdade a Pezão;verdadeiro
Bolsonaro recebe representantes de polícias militares no gabinete de transição ;verdadeiro
Temer diz que 'tranquilizou' líderes do Brics sobre Bolsonaro;verdadeiro
Sem delações, resultados da Lava Jato seriam 'bem menores', diz Edson Fachin;verdadeiro
Câmara aprova pedido de urgência para votação da intervenção federal em Roraima ;verdadeiro
Congresso aprova 13 projetos que liberam mais de R$ 2 bilhões para ministérios e órgãos públicos;verdadeiro
Bolsonaro diz que ele e filho pagarão 'a conta' se houver algo de 'errado' com ex-assessor;verdadeiro
Deputados aprovam projeto que viabiliza indicações políticas em cargos técnicos da Câmara;verdadeiro
AGU pede a Luiz Fux para rever decisão sobre frete rodoviário;verdadeiro
Polícia Federal faz buscas no Ministério do Trabalho em nova fase da Operação Registro Espúrio;verdadeiro
TCU multa Mantega e Augustin em R$ 10 mil cada um por garantias a empréstimos de risco;verdadeiro
Ministro Marco Aurélio Mello decidirá sobre pedido da PF para bloquear R$ 128 milhões de Aécio;verdadeiro
Dodge denuncia Michel Temer ao STF por corrupção e lavagem de dinheiro no caso dos portos;verdadeiro
Toffoli derruba decisão que mandou soltar presos condenados em 2ª instância;verdadeiro
Congresso Nacional aprova Orçamento da União para 2019;verdadeiro
Raquel Dodge pede ao STF abertura de mais cinco inquéritos para investigar Temer;verdadeiro
Defesa pede para Lula ser solto mesmo após decisão de Toffoli;verdadeiro
Gilmar Mendes pede informações ao TRF-2 antes de decidir sobre liberdade de deputado do RJ ;verdadeiro
Temer diz que deixa governo com consciência 'absolutamente tranquila';verdadeiro
Polícia Federal já fez 32 operações para tentar achar Battisti, diz diretor;verdadeiro
 Jungmann atribui queda de 12,4% nas mortes violentas à 'integração' e 'coordenação';verdadeiro
Toffoli nega mudar regras sobre escolha de gabinetes na Câmara;verdadeiro
Sou um cara de negócios', diz ex-assessor de Flávio Bolsonaro ao explicar movimentações 'atípicas';verdadeiro
Temer analisa argumentos da Defensoria Pública antes de decidir sobre indulto de Natal;verdadeiro
Bolsonaro encontra Netanyahu na sexta-feira, embaixada confirma primeiro-ministro na posse;verdadeiro
Petrobras ainda é alvo de 13 ações individuais nos EUA e de ação civil pública no Brasil;verdadeiro
Anvisa proíbe venda de lote de marca de leite condensado;verdadeiro
Dólar fecha abaixo de R$ 3,25 nesta quarta, mirando exterior;verdadeiro
Bala de gelatina percorre 700 metros em esteiras na fábrica, veja como é feita;verdadeiro
Salário mínimo em 2017: veja o valor;verdadeiro
Adesão da Opep a cortes cresce em dezembro com menor produção da Venezuela;verdadeiro
Do fermento à caixinha, veja como é feito o panetone na maior fábrica do país;verdadeiro
Investimentos voltam a subir após 4 anos de queda;verdadeiro
Registro de contratos de trabalho intermitente pode inflar números sobre criação de empregos;verdadeiro
Governo divulga no dia 8 calendário de saque do PIS/Pasep para idosos com mais de 60 anos ;verdadeiro
Após evento evangélico, Meirelles diz ser contra suspensão da 'regra de ouro';verdadeiro
Dólar termina a primeira semana do ano em queda sobre o real;verdadeiro
Veja como é feito um batom, produto é criado a partir de uma barra gigante colorida;verdadeiro
Veja passo a passo como é montado o Big Mac, um dos sanduíches mais famosos do mundo;verdadeiro
Reajuste do salário mínimo fica abaixo da inflação pelo 2º ano seguido;verdadeiro
Índice que reajusta aposentadoria de quem ganha acima do mínimo fica em 2,07% em 2017;verdadeiro
Temer assina decreto que inclui Companhia Docas do Maranhão em programa de desestatização;verdadeiro
Movimento nos shoppings centers sobe 1,5% em 2017, diz pesquisa;verdadeiro
Inflação oficial fecha 2017 em 2,95%;verdadeiro
Preço médio da gasolina sobe pela 11ª semana seguida e chega a R$ 4,18;verdadeiro
Empresa finlandesa encontra nova falha de segurança na Intel;verdadeiro
Reforma trabalhista é aprovada no Senado, confira o que muda na lei;verdadeiro
Salário mínimo em 2018: veja o valor;verdadeiro
Bitcoin pode perder 50% do valor atual, dizem analistas do Citi;verdadeiro
Vices da Caixa que não foram afastados passarão por avaliação, afirma Meirelles;verdadeiro
Veja calendário de saques do PIS/Pasep para idosos a partir de 60 anos;verdadeiro
Bitcoin cai abaixo dos US$ 10 mil;verdadeiro
Ações da Petrobras em NY batem recorde anual durante julgamento de Lula;verdadeiro
Entenda a regra de transição da reforma da Previdência e veja simulações;verdadeiro
Dólar cai mais de 2% e fecha a R$ 3,15 em dia de julgamento de recurso de Lula;verdadeiro
Bovespa fecha em alta e avança mais de 11% no mês;verdadeiro
Veja como é feito o etanol, cana é esmagada 5 vezes, vira melaço e 'vinho' antes de combustível;verdadeiro
Escravos sem correntes: trabalhadores resgatados relatam ameaças, moradias insalubres e água dividida com animais;verdadeiro
Novo texto da reforma da Previdência: veja o que muda na proposta do governo;verdadeiro
Trabalho sem carteira assinada e 'por conta própria' supera pela 1ª vez emprego formal em 2017, aponta IBGE;verdadeiro
Copom reduz juro básico para 6,75% ao ano, menor taxa desde 1986;verdadeiro
Não tem plano B', diz Meirelles sobre a reforma da Previdência;verdadeiro
OIT pede que governo avalie a revisão de pontos da reforma trabalhista;verdadeiro
Bancos voltam a anunciar redução de juros minutos após queda da Selic;verdadeiro
Bolsas de NY fecham em alta de mais de 1% e reduzem perdas na semana;verdadeiro
Estilista Carolina Herrera deixa direção criativa de sua marca;verdadeiro
Bolsa de Nova York fecha em queda de 4,15%, em dia de alta volatilidade;verdadeiro
Bovespa fecha em queda e tem pior semana desde maio de 2017;verdadeiro
Petróleo tem maior queda semanal em 2 anos em meio a turbulência no mercado;verdadeiro
Após dois anos, comércio volta a crescer e fecha 2017 em alta de 2%;verdadeiro
Horário de verão termina neste domingo, moradores de 10 estados e DF devem atrasar o relógio em 1 hora;verdadeiro
Gerdau vende hidrelétricas em Goiás para mineradora Kinross por R$ 835 milhões;verdadeiro
Bovespa fecha em alta de mais de 3% na volta do carnaval;verdadeiro
Saiba como é feita a cerveja, produção leva até 4 semanas, passa por 16 degustações e usa fungo belga;verdadeiro
PIB cresce 0,1% no 3º trimestre, na terceira alta seguida ;verdadeiro
Preço da gasolina nos postos tem 1ª queda em 14 semanas, diz ANP;verdadeiro
Horário de verão termina neste fim de semana, moradores de 10 estados e DF devem atrasar o relógio em 1 hora;verdadeiro
Bovespa fecha em alta nesta sexta e avança mais de 4% na semana;verdadeiro
Dólar cai mais de 2% e fecha a R$ 3,22 nesta Quarta-feira de Cinzas;verdadeiro
União, estados e capitais somam mais de 230 projetos de privatização no Brasil;verdadeiro
Bovespa sobe e bate recorde de fechamento pelo 2º dia seguido;verdadeiro
Ração em sachê fica pronta em 24 horas, produto é feito a partir de 'macarrão' gigante de carne moída;verdadeiro
Bovespa fecha em alta e renova recorde, em dia de corte da nota de crédito do Brasil;verdadeiro
Preço médio da gasolina termina a semana em leve queda, segundo ANP;verdadeiro
Trabalhador sem carteira ganha 44% menos que empregado formal, aponta IBGE;verdadeiro
Lucro da Vale cresce 32% em 2017, para R$ 17,6 bilhões ;verdadeiro
Oi e TIM fazem acordo sobre compartilhamento de infraestrutura;verdadeiro
Bovespa fecha em queda e interrompe sequência de 9 altas e 5 recordes seguidos;verdadeiro
Bovespa tem 2ª queda seguida, mas fecha mês com leve alta;verdadeiro
Senado aprova MP que regulamenta microcrédito para pequeno empreendedor;verdadeiro
Spotify anuncia venda de ações na Bolsa de Nova York;verdadeiro
Bovespa vira e fecha em alta nesta sexta, mas termina semana em queda;verdadeiro
Trabalho intermitente tem baixa adesão e comércio como maior empregador ;verdadeiro
Perdas com planos econômicos: bancos começam a receber adesão de poupadores em 90 dias, entenda;verdadeiro
Bolsas na Europa atingem menor patamar em seis meses, de olho em medida comercial de Trump ;verdadeiro
Dólar vira e fecha em leve queda sobre o real;verdadeiro
Inflação de baixa renda recua em fevereiro, puxada por alimentação e educação, diz FGV;verdadeiro
Produção da indústria volta a cair em janeiro após 4 meses de crescimento;verdadeiro
PIB brasileiro cresce 1,0% em 2017, após 2 anos de retração;verdadeiro
Número de pessoas à procura de trabalho deve crescer em 2018 e segurar queda do desemprego, dizem especialistas;verdadeiro
Petrobras capta R$ 6,5 bilhões em crédito à exportação com BB;verdadeiro
Senado aprova acordo de 'céus abertos' entre Brasil e Estados Unidos;verdadeiro
Aliados fazem fila por isenção de tarifas para aço e alumínio nos EUA;verdadeiro
Dólar fecha em alta e vai a R$ 3,26, maior nível em 1 mês;verdadeiro
Agropecuária cresce 13% em 2017, serviços têm recuperação tímida e indústria estaciona;verdadeiro
Conta de luz acumula alta média de 31,5% entre 2014 e 2017, diz estudo;verdadeiro
Dólar fecha em queda com certo alívio sobre alta de juros nos EUA;verdadeiro
Consumo das famílias volta a crescer após 2 anos e puxa recuperação da economia em 2017;verdadeiro
Preço médio da gasolina nas bombas recua pela 3ª semana seguida, diz ANP;verdadeiro
Brasil entrará com recursos contra sobretaxa dos EUA a aço e alumínio, diz ministério;verdadeiro
Funcionários dos Correios podem entrar em greve a partir desta segunda;verdadeiro
Câmera Leica de 1923 é leiloada por mais de R$ 9,6 milhões em Viena;verdadeiro
TST autoriza Correios a cobrar dos funcionários mensalidade do plano de saúde;verdadeiro
Após produzir 1º lote com recursos de crowdfunding, startup brasileira que criou mochila-skate busca parcerias no SXSW;verdadeiro
Lucro da BR Distribuidora salta 921% no 4º trimestre;verdadeiro
Bovespa fecha em queda com cenário externo e bancos;verdadeiro
Dólar fecha em leve alta ante real com exterior e fluxo de saída;verdadeiro
Temer afirma que Brasil poderá recorrer à OMC junto com outros países contra sobretaxa dos EUA ao aço;verdadeiro
Retaliação não é melhor caminho, diz Meirelles sobre reação à sobretaxa dos EUA ao aço;verdadeiro
Filial britânica da Toys 'R' Us, gigante dos brinquedos, vai fechar todas suas lojas;verdadeiro
Fibria nasceu da compra da Aracruz pela Votorantim em 2009, com ajuda do BNDES, em negócio que evitou quebra da empresa;verdadeiro
Samarco troca presidente e Rodrigo Vilela assume função;verdadeiro
Dólar cai nesta sexta, mas termina a semana em alta sobre o real;verdadeiro
BNDES aprova fusão entre Fibria e Suzano, que cria nova líder mundial em celulose;verdadeiro
Suzano dispara e Fibria despenca na bolsa após anúncio de fusão, Bovespa fecha em leve queda;verdadeiro
China substitui chefe do banco central após 15 anos ;verdadeiro
Só 0,027% dos consumidores aptos aderiram à tarifa branca no primeiro mês de vigência;verdadeiro
Produção de petróleo da Petrobras cai 1% em fevereiro ante janeiro;verdadeiro
Ações do Facebook têm novo dia de queda, bolsas dos EUA sobem com alta no setor de energia;verdadeiro
Em dois dias, Facebook perde quase US$ 50 bilhões em valor de mercado;verdadeiro
Bovespa fecha em alta após 5 quedas seguidas;verdadeiro
Preço da passagem não cai mesmo após entrada em vigor de cobrança por bagagem despachada;verdadeiro
BC deve anunciar mais um corte, e taxa de juros pode atingir nova mínima histórica, preveem economistas;verdadeiro
Acionistas da Petrobras indicam nomes para o conselho, governo quer reeleição de Nelson Carvalho;verdadeiro
Confiança da indústria atinge maior nível desde agosto de 2013;verdadeiro
Bovespa fecha em alta acompanhando cena externa ;verdadeiro
Bovespa fecha em queda de 1,5%, no menor patamar em mais de 1 mês;verdadeiro
Caixa tem lucro líquido de R$ 12,5 bilhões em 2017, 202,6% superior ao de 2016;verdadeiro
Boletos acima de R$ 10 mil não poderão ser pagos em dinheiro, decide Conselho Monetário;verdadeiro
PIB dos EUA cresce 2,9% em 2017;verdadeiro
Presidente do BC diz que serão anunciadas mudanças no cheque especial em abril;verdadeiro
Leilão de petróleo e gás da ANP arrecada R$ 8 bilhões em bônus e bate novo recorde;verdadeiro
Veja 10 fatores que explicam o crescimento do PIB em 2017;verdadeiro
Disputa de GPA e Carrefour pelo cliente chega nos apps;verdadeiro
China adota tarifas sobre produtos dos EUA e tensão comercial aumenta;verdadeiro
Bovespa cai 0,31% em dia de julgamento de habeas corpus de Lula no STF;verdadeiro
China retalia e anuncia tarifas sobre soja e aviões dos EUA;verdadeiro
Dólar bate maior valor em mais de 10 meses, a R$ 3,34, em dia de julgamento de recurso de Lula;verdadeiro
Prejuízo bilionário levou a pressão por saída de Diniz do comando na BRF;verdadeiro
Dólar fecha em alta, a R$ 3,36, influenciado por exterior e ordem de prisão de Lula;verdadeiro
Conselho da BRF indica Luiz Fernando Furlan para substituir Abilio Diniz na presidência;verdadeiro
Bovespa fecha em queda de 0,46% em meio a incertezas sobre prisão de Lula e economia internacional;verdadeiro
Boeing obtém encomenda da American Airlines para 47 jatos 787 Dreamliners;verdadeiro
Meirelles deixa a Fazenda e anuncia Eduardo Guardia como novo ministro;verdadeiro
Trump vê acordo comercial com a China;verdadeiro
Dólar sobe e fecha a R$ 3,41, maior valor desde dezembro de 2016;verdadeiro
Inflação oficial desacelera e fica em 0,09% em março, diz IBGE;verdadeiro
Trump agradece presidente chinês por defender redução de taxas sobre veículos ;verdadeiro
Um mês após instalação, comissão que analisa privatização da Eletrobras não avança;verdadeiro
Bancos anunciam novas regras para cheque especial, mudanças começam a valer em 1º de julho;verdadeiro
Airbus vai colocar camas para levar passageiros no compartimento de cargas do A330;verdadeiro
Governo vai publicar decreto para incluir Eletrobras em plano de desestatização, diz Moreira Franco;verdadeiro
Inflação anualizada na Venezuela atinge 8.878,1%, diz Parlamento;verdadeiro
Bilionário oferece US$ 890 milhões para tentar salvar lojas de brinquedos Toys 'R' Us;verdadeiro
INSS convoca para perícia 152 mil beneficiários de auxílio-doença ou aposentadoria por invalidez;verdadeiro
Greve na Air France pode afetar 45% de voos internacionais nesta terça-feira;verdadeiro
Prefeita de Caracas lança própria moeda para combater crise na Venezuela;verdadeiro
Lucro do Netflix cresce 60% no 1º trimestre de 2018;verdadeiro
EUA recolhem mais de 200 milhões de ovos por temor de contaminação com salmonela;verdadeiro
Petróleo chega ao nível mais alto em três anos;verdadeiro
Saneamento avança, mas Brasil ainda joga 55% do esgoto que coleta na natureza, diz estudo ;verdadeiro
Amazon lança sistema de compra internacional para clientes de fora dos EUA;verdadeiro
Coleção de roupas com tema militar alemão causa polêmica na internet;verdadeiro
Brasil cria 56 mil empregos formais em março, melhor resultado para o mês em cinco anos;verdadeiro
Produção de petróleo da Petrobras cai pelo 6º mês seguido;verdadeiro
Preço médio da gasolina volta a subir e vai a R$ 4,21;verdadeiro
FMI adota medidas para avaliar corrupção de forma 'mais sistemática';verdadeiro
Governo propõe salário mínimo de R$ 1.002 para 2019;verdadeiro
Confiança do comércio e da construção tem variação negativa em abril;verdadeiro
Real é a 8ª moeda que mais perdeu valor frente ao dólar este ano;verdadeiro
Lucro do Facebook cresce 63% no 1º trimestre e atinge US$ 5 bilhões;verdadeiro
Lucro da Ecorodovias sobe 50% no 1º trimestre com tráfego maior e reajuste;verdadeiro
Nova regra do cartão de crédito terá efeito limitado nos juros, dizem economistas;verdadeiro
Preço médio da gasolina sobe para R$ 4,22;verdadeiro
Plano da França para taxar gigantes da internet divide União Europeia;verdadeiro
Dólar fecha a R$ 3,50, maior patamar desde junho de 2016;verdadeiro
Sobretaxa para alumínio não vai fazer diferença para os EUA, diz indústria brasileira;verdadeiro
Definição de quotas para aço deve reduzir volume exportado, mas impacto será limitado, diz associação do setor;verdadeiro
EUA interrompem negociação e decidem aplicar medidas restritivas sobre aço e alumínio brasileiro, diz governo;verdadeiro
Dólar sobe e fecha a quase R$ 3,55, maior valor em quase 2 anos;verdadeiro
BC decreta suspensão das atividades do Banco Neon;verdadeiro
Economia fraca restringe repasse da alta do dólar para a inflação, dizem analistas;verdadeiro
Bovespa fecha com queda de 0,2% nesta sexta-feira, na semana, recuo é de 3,85%;verdadeiro
Banco Neon tinha reserva insuficiente para cobrir calotes, apontou auditoria;verdadeiro
TCU diz que falta de prestação de informações pela Receita pode afetar avaliação das contas do governo em 2017;verdadeiro
Como dólar mais caro fez juros na Argentina subirem a 40% -- e qual o risco para o Brasil;verdadeiro
Gasto com servidores ativos e aposentados supera metade da arrecadação em 24 de 26 estados, apontam dados do Tesouro;verdadeiro
Como defender meritocracia quando Brasil é o país que menos taxa herança?', diz discípulo de Piketty;verdadeiro
Petróleo nos EUA fecha acima de US$ 70 pela 1ª vez desde 2014;verdadeiro
Lucro do Magazine Luiza cresce 152% no 1º trimestre e soma R$ 147,5 milhões;verdadeiro
Ambev tem lucro de R$ 2,5 bilhões no 1º trimestre, mas vendas no Brasil encolhem;verdadeiro
